Total Objects,CPU Usage
1313,11.857938481900549
1314,11.384069733893272
1315,11.384069733893272
1316,12.506716334066237
1317,12.506716334066237
1318,11.142801529977438
1319,11.142801529977438
1320,11.142801529977438
1321,11.92307023504051
1322,11.92307023504051
1323,11.92307023504051
1324,11.720375729536677
1325,11.720375729536677
1326,11.720375729536677
1327,11.20756378596378
1328,11.20756378596378
1329,11.20756378596378
1330,11.689217756944391
1331,11.689217756944391
1332,11.689217756944391
1333,11.689217756944391
1334,12.671787698836749
1335,12.671787698836749
1336,12.671787698836749
1337,12.479306813441951
1338,12.479306813441951
1339,12.479306813441951
1340,12.479306813441951
1341,12.057052216202568
1342,12.057052216202568
1343,12.057052216202568
1344,15.234441161001614
1345,15.234441161001614
1346,15.234441161001614
1347,15.234441161001614
1348,13.916433987796758
1349,13.916433987796758
1350,13.916433987796758
1351,13.916433987796758
1352,14.834921738073673
1353,14.834921738073673
1354,14.834921738073673
1355,11.867914581673073
1356,11.867914581673073
1357,11.867914581673073
1358,11.867914581673073
1359,12.072355888907495
1360,12.072355888907495
1361,12.072355888907495
1362,11.326302673408534
1363,11.326302673408534
1364,11.326302673408534
1365,11.926336739523832
1366,11.926336739523832
1367,11.926336739523832
1368,12.3807024641618
1369,12.3807024641618
1370,12.3807024641618
1371,12.3807024641618
1372,12.113304555997965
1373,12.113304555997965
1374,12.113304555997965
1375,12.113304555997965
1376,13.437963064528368
1377,13.437963064528368
1378,13.437963064528368
1379,13.437963064528368
1380,12.413037472255548
1381,12.413037472255548
1382,12.413037472255548
1383,12.413037472255548
1384,13.68872293609793
1385,13.68872293609793
1386,13.68872293609793
1387,12.645486393213847
1388,12.645486393213847
1389,12.645486393213847
1390,12.427748534724763
1391,12.427748534724763
1392,12.427748534724763
1393,12.427748534724763
1394,13.645962454462513
1395,13.645962454462513
1396,13.645962454462513
1397,13.645962454462513
1398,11.623278503694022
1399,11.623278503694022
1400,12.181744900736351
1401,12.181744900736351
1402,12.181744900736351
1403,12.181744900736351
1404,12.156451389851949
1405,12.156451389851949
1406,12.156451389851949
1407,12.156451389851949
1408,13.079254001205385
1409,13.079254001205385
1410,13.079254001205385
1411,13.114229792212342
1412,13.114229792212342
1413,13.114229792212342
1414,9.720029063664501
1415,9.720029063664501
1416,9.720029063664501
1417,13.805881791610265
1418,13.805881791610265
1419,13.805881791610265
1420,13.805881791610265
1421,11.620264138109986
1422,11.620264138109986
1423,11.620264138109986
1424,11.620264138109986
1425,12.41207041079584
1426,12.41207041079584
1427,12.41207041079584
1428,12.41207041079584
1429,12.484569072626234
1430,12.484569072626234
1431,12.484569072626234
1432,12.484569072626234
1433,14.376100727522081
1434,14.376100727522081
1435,14.376100727522081
1436,14.376100727522081
1437,12.081081258705627
1438,12.081081258705627
1439,12.081081258705627
1440,13.46688212036382
1441,13.46688212036382
1442,13.46688212036382
1443,13.46688212036382
1444,12.260927492486735
1445,12.260927492486735
1446,12.260927492486735
1447,12.260927492486735
1448,12.76466835850561
1449,12.76466835850561
1450,12.76466835850561
1451,12.76466835850561
1452,11.76528740456606
1453,11.76528740456606
1454,11.76528740456606
1455,11.76528740456606
1456,11.65210671532771
1457,11.65210671532771
1458,11.65210671532771
1459,11.65210671532771
1460,12.092416594967217
1461,12.092416594967217
1462,12.092416594967217
1463,12.463432289662132
1464,12.463432289662132
1465,12.463432289662132
1466,10.255385837521235
1467,10.255385837521235
1468,10.255385837521235
1469,11.644237465888736
1470,11.644237465888736
1471,11.680009743682156
1472,11.680009743682156
1473,11.680009743682156
1474,11.751035435721672
1475,11.751035435721672
1476,11.751035435721672
1477,11.751035435721672
1478,11.051432494911403
1479,11.051432494911403
1480,11.051432494911403
1481,11.051432494911403
1482,11.603335968373576
1483,11.603335968373576
1484,11.603335968373576
1485,11.603335968373576
1486,12.033621746622114
1487,12.033621746622114
1488,12.033621746622114
1489,11.970506204935832
1490,11.970506204935832
1491,11.391175080579556
1492,11.391175080579556
1493,11.391175080579556
1494,11.391175080579556
1495,12.498918881392271
1496,12.498918881392271
1497,12.498918881392271
1498,11.540857775639077
1499,11.540857775639077
1500,11.540857775639077
1501,12.721712632437843
1502,12.721712632437843
1503,12.721712632437843
1504,12.032671532051783
1505,12.032671532051783
1506,12.032671532051783
1507,12.483743668994236
1508,12.483743668994236
1509,12.483743668994236
1510,12.483743668994236
1511,12.098220440753625
1512,12.098220440753625
1513,12.098220440753625
1514,12.623830442658763
1515,12.623830442658763
1516,12.623830442658763
1517,12.623830442658763
1518,12.231619585279955
1519,12.231619585279955
1520,12.231619585279955
1521,12.231619585279955
1522,12.286152718416227
1523,12.286152718416227
1524,12.286152718416227
1525,11.781951572546374
1526,11.781951572546374
1527,10.623961401533386
1528,10.623961401533386
1529,10.623961401533386
1530,11.332188510321267
1531,11.332188510321267
1532,11.776538545235885
1533,11.776538545235885
1534,11.776538545235885
1535,11.776538545235885
1536,11.508275155677808
1537,11.508275155677808
1538,11.946708615491469
1539,11.946708615491469
1540,11.946708615491469
1541,12.367927845706834
1542,12.367927845706834
1543,12.367927845706834
1544,11.778958144555897
1545,11.778958144555897
1546,11.778958144555897
1547,12.511278045159543
1548,12.511278045159543
1549,12.511278045159543
1550,12.381171055322778
1551,12.381171055322778
1552,12.381171055322778
1553,12.061175029610666
1554,12.061175029610666
1555,12.061175029610666
1556,11.823975996382808
1557,11.823975996382808
1558,11.823975996382808
1559,10.77391745647485
1560,10.77391745647485
1561,10.77391745647485
1562,11.726052683003163
1563,11.726052683003163
1564,11.726052683003163
1565,12.476876793282598
1566,12.476876793282598
1567,12.476876793282598
1568,11.065645671541892
1569,11.065645671541892
1570,11.065645671541892
1571,11.065645671541892
1572,12.19483879301144
1573,12.19483879301144
1574,12.19483879301144
1575,12.19483879301144
1576,12.542355606553937
1577,12.542355606553937
1578,12.542355606553937
1579,12.463729790930827
1580,12.463729790930827
1581,12.463729790930827
1582,12.463729790930827
1583,11.477380684211042
1584,11.477380684211042
1585,11.477380684211042
1586,12.262224786049856
1587,12.262224786049856
1588,12.262224786049856
1589,12.262224786049856
1590,12.47602958419466
1591,12.47602958419466
1592,12.47602958419466
1593,12.47602958419466
1594,11.306394486676425
1595,11.306394486676425
1596,11.306394486676425
1597,11.306394486676425
1598,12.150204475648177
1599,12.150204475648177
1600,12.150204475648177
1601,12.150204475648177
1602,18.616803986239187
1603,18.616803986239187
1604,18.616803986239187
1605,18.616803986239187
1606,12.775287152529533
1607,12.775287152529533
1608,12.775287152529533
1609,12.445082340647193
1610,12.445082340647193
1611,12.445082340647193
1612,12.445082340647193
1613,12.057148256611661
1614,12.057148256611661
1615,12.057148256611661
1616,12.057148256611661
1617,11.593388372846734
1618,11.593388372846734
1619,11.593388372846734
1620,11.593388372846734
1621,12.071494430993825
1622,12.071494430993825
1623,12.071494430993825
1624,12.071494430993825
1625,11.673249134031687
1626,11.673249134031687
1627,11.673249134031687
1628,12.444066268717469
1629,12.444066268717469
1630,12.444066268717469
1631,11.940422928197156
1632,11.940422928197156
1633,11.940422928197156
1634,13.645038528278302
1635,13.645038528278302
1636,11.189166738277335
1637,11.189166738277335
1638,11.189166738277335
1639,12.421721525977098
1640,12.421721525977098
1641,12.421721525977098
1642,14.69675031100675
1643,14.69675031100675
1644,14.69675031100675
1645,11.437376805726949
1646,11.437376805726949
1647,11.437376805726949
1648,11.242397296189234
1649,11.242397296189234
1650,11.242397296189234
1651,12.405524065593811
1652,12.405524065593811
1653,12.405524065593811
1654,11.529175762930139
1655,11.529175762930139
1656,11.529175762930139
1657,11.411418415455495
1658,11.411418415455495
1659,11.411418415455495
1660,12.021591372627576
1661,12.021591372627576
1662,12.021591372627576
1663,17.244415298269995
1664,17.244415298269995
1665,21.027806498423708
1666,21.027806498423708
1667,21.027806498423708
1668,12.077785999322252
1669,12.077785999322252
1670,12.077785999322252
1671,12.426247153132158
1672,12.426247153132158
1673,12.426247153132158
1674,23.11090592187444
1675,23.11090592187444
1676,23.11090592187444
1677,12.229658506842837
1678,12.229658506842837
1679,12.229658506842837
1680,12.229658506842837
1681,12.390297953955406
1682,12.390297953955406
1683,12.390297953955406
1684,12.390297953955406
1685,12.074307624953658
1686,12.074307624953658
1687,12.074307624953658
1688,12.074307624953658
1689,12.087925052543792
1690,12.087925052543792
1691,12.087925052543792
1692,12.722193337960078
1693,12.722193337960078
1694,12.722193337960078
1695,11.784766180478421
1696,11.784766180478421
1697,11.784766180478421
1698,12.247194160395312
1699,12.247194160395312
1700,12.247194160395312
1701,12.247194160395312
1702,12.67096319450712
1703,12.67096319450712
1704,12.057026314657229
1705,12.057026314657229
1706,12.057026314657229
1707,12.353200954455392
1708,12.353200954455392
1709,12.353200954455392
1710,11.519526843595184
1711,11.519526843595184
1712,11.519526843595184
1713,11.519526843595184
1714,12.500111516146376
1715,12.500111516146376
1716,12.500111516146376
1717,12.650908714050022
1718,12.650908714050022
1719,12.650908714050022
1720,11.567990720674299
1721,11.567990720674299
1722,11.567990720674299
1723,11.763918603470843
1724,11.763918603470843
1725,10.82286689951704
1726,10.011224436523793
1727,10.011224436523793
1728,11.373386457663251
1729,11.373386457663251
1730,9.570039966528508
1731,9.570039966528508
1732,11.929645684887639
1733,11.929645684887639
1734,8.42617791326151
1735,8.42617791326151
1736,13.234141749030151
1737,13.234141749030151
1738,8.457608654195749
1739,8.457608654195749
1740,9.882120376053102
1741,9.882120376053102
1742,13.29622991251172
1743,13.29622991251172
1744,8.229813255661453
1745,8.229813255661453
1746,8.151666788232603
1747,8.88476530477825
1748,8.88476530477825
1749,9.302286146266653
1750,9.302286146266653
1751,10.602789806053769
1752,10.602789806053769
1753,10.602789806053769
1754,10.998000640114858
1755,10.998000640114858
1756,8.961669713613588
1757,8.961669713613588
1758,9.43270339335362
1759,9.43270339335362
1760,9.43270339335362
1761,11.674794774281114
1762,11.674794774281114
1763,9.237316478274677
1764,9.237316478274677
1765,7.7212204669935325
1766,8.60244914066901
1767,9.463338494284036
1768,9.463338494284036
1769,9.463338494284036
1770,11.180319516970496
1771,11.180319516970496
1772,13.30719456970247
1773,13.30719456970247
1774,13.30719456970247
1775,11.632963871228016
1776,11.632963871228016
1777,11.632963871228016
1778,11.742422032085978
1779,11.742422032085978
1780,11.742422032085978
1781,11.1951230380713
1782,11.1951230380713
1783,11.1951230380713
1784,12.003101287109573
1785,12.003101287109573
1786,12.003101287109573
1787,11.445676894584583
1788,11.445676894584583
1789,11.445676894584583
1790,10.629136009403979
1791,10.629136009403979
1792,20.05765026730619
1793,20.05765026730619
1794,10.57641996476106
1795,6.872833109271801
1796,7.9251378224695355
1797,7.9251378224695355
1798,8.595796846094204
1799,8.595796846094204
1800,9.89067611501416
1801,9.89067611501416
1802,11.02914641641857
1803,11.02914641641857
1804,10.36774116809761
1805,10.36774116809761
1806,10.36774116809761
1807,14.241212829894847
1808,14.241212829894847
1809,11.212621247007098
1810,11.212621247007098
1811,11.417916952100752
1812,11.417916952100752
1813,11.417916952100752
1814,11.644965382072755
1815,11.644965382072755
1816,10.297542797780961
1817,10.297542797780961
1818,10.297542797780961
1819,11.088129448643379
1820,11.088129448643379
1821,10.054068105837025
1822,10.054068105837025
1823,11.022792901768161
1824,11.022792901768161
1825,11.022792901768161
1826,11.730848667535433
1827,11.730848667535433
1828,11.730848667535433
1829,12.545168689789273
1830,12.545168689789273
1831,12.545168689789273
1832,12.805734655053886
1833,12.805734655053886
1834,12.805734655053886
1835,11.374853034141259
1836,11.374853034141259
1837,12.005244659202798
1838,12.005244659202798
1839,12.005244659202798
1840,11.744125853024972
1841,11.744125853024972
1842,10.584749569905856
1843,10.584749569905856
1844,11.111249384436785
1845,11.111249384436785
1846,11.111249384436785
1847,9.059670135931812
1848,9.059670135931812
1849,10.114055972039516
1850,11.125850364856687
1851,11.125850364856687
1852,10.528783493215062
1853,10.528783493215062
1854,10.528783493215062
1855,10.493427414962305
1856,10.493427414962305
1857,12.009270524615019
1858,12.009270524615019
1859,10.307049137677637
1860,10.307049137677637
1861,10.678110912058264
1862,10.678110912058264
1863,10.678110912058264
1864,12.05664064217158
1865,12.05664064217158
1866,12.05664064217158
1867,12.413138723243954
1868,12.413138723243954
1869,12.413138723243954
1870,10.550113291336567
1871,10.550113291336567
1872,10.550113291336567
1873,10.819582134927563
1874,10.819582134927563
1875,12.472217316325034
1876,12.472217316325034
1877,12.472217316325034
1878,12.472217316325034
1879,12.191600167502276
1880,12.191600167502276
1881,11.750690513304345
1882,11.750690513304345
1883,11.750690513304345
1884,11.169359660204522
1885,11.169359660204522
1886,11.169359660204522
1887,10.70466497310303
1888,10.70466497310303
1889,31.421288404004788
1890,31.421288404004788
1891,31.421288404004788
1892,11.057691462966806
1893,11.057691462966806
1894,11.057691462966806
1895,12.139359065148929
1896,12.139359065148929
1897,12.139359065148929
1898,12.139359065148929
1899,11.478907617172682
1900,11.478907617172682
1901,11.478907617172682
1902,12.331976815883586
1903,12.331976815883586
1904,12.331976815883586
1905,12.331976815883586
1906,12.12141664256929
1907,12.12141664256929
1908,12.12141664256929
1909,11.783536644700735
1910,11.783536644700735
1911,11.783536644700735
1912,11.783536644700735
1913,12.092561502486943
1914,12.092561502486943
1915,12.092561502486943
1916,12.411101760311242
1917,12.411101760311242
1918,12.411101760311242
1919,12.127557847480727
1920,12.127557847480727
1921,12.127557847480727
1922,41.582785692517035
1923,41.582785692517035
1924,41.582785692517035
1925,41.582785692517035
1926,16.04115378745757
1927,16.04115378745757
1928,16.04115378745757
1929,23.131370194300548
1930,23.131370194300548
1931,23.131370194300548
1932,11.928106914007891
1933,11.928106914007891
1934,11.928106914007891
1935,12.239739768864474
1936,12.239739768864474
1937,12.239739768864474
1938,11.557490938688497
1939,11.557490938688497
1940,11.557490938688497
1941,11.557490938688497
1942,10.63947238266514
1943,10.63947238266514
1944,10.63947238266514
1945,11.017394734778243
1946,11.017394734778243
1947,11.017394734778243
1948,12.101330255670216
1949,12.101330255670216
1950,12.101330255670216
1951,14.846640145948411
1952,14.846640145948411
1953,14.846640145948411
1954,14.846640145948411
1955,11.105276744207202
1956,11.105276744207202
1957,11.105276744207202
1958,11.409326130985448
1959,11.409326130985448
1960,11.409326130985448
1961,11.409326130985448
1962,11.656923051537357
1963,11.656923051537357
1964,11.656923051537357
1965,11.656923051537357
1966,12.298193941796969
1967,12.298193941796969
1968,12.298193941796969
1969,11.62789428521306
1970,11.62789428521306
1971,11.62789428521306
1972,11.27820765292814
1973,11.27820765292814
1974,11.27820765292814
1975,11.058048711620609
1976,11.058048711620609
1977,11.124585140436517
1978,11.124585140436517
1979,11.124585140436517
1980,11.124585140436517
1981,12.344564218409813
1982,12.344564218409813
1983,11.261840740306505
1984,11.261840740306505
1985,10.015687029004528
1986,10.015687029004528
1987,10.015687029004528
1988,10.015687029004528
1989,12.021679254176632
1990,12.021679254176632
1991,12.021679254176632
1992,10.850373600063797
1993,10.850373600063797
1994,10.850373600063797
1995,12.284866265731797
1996,12.284866265731797
1997,12.284866265731797
1998,12.284866265731797
1999,12.01094125993417
2000,12.01094125993417
2001,12.01094125993417
2002,10.766118539663605
2003,10.766118539663605
2004,11.006148918313862
2005,11.006148918313862
2006,11.006148918313862
2007,11.006148918313862
2008,12.090248154145911
2009,12.090248154145911
2010,12.090248154145911
2011,11.389473702031475
2012,11.389473702031475
2013,11.389473702031475
2014,10.63317898456464
2015,10.63317898456464
2016,10.63317898456464
2017,11.453566679088738
2018,11.453566679088738
