Total Objects,Memory Usage (MB)
4,42.9853515625
5,46.62995147705078
6,48.9853515625
7,51.534812927246094
8,53.53485107421875
9,56.08244323730469
10,58.08240509033203
11,21.785179138183594
12,23.785057067871094
13,25.785110473632812
14,28.688316345214844
15,30.68254852294922
16,33.785301208496094
17,35.798744201660156
18,38.69805145263672
