Total Objects,Memory Usage (MB)
4,45.53484344482422
5,48.09013366699219
6,50.097991943359375
7,52.62989807128906
8,54.64550018310547
9,56.9853515625
10,20.63391876220703
11,22.682594299316406
12,24.683395385742188
13,26.8857421875
14,29.785179138183594
15,32.705108642578125
16,34.68267822265625
17,37.785064697265625
18,39.785064697265625
