Total Objects,Memory Usage (MB)
2019,497.79711151123047
2020,499.2487106323242
2021,501.23289489746094
2022,502.6745376586914
2023,504.6745376586914
2024,506.1162109375
2025,508.1142578125
2026,509.7971878051758
2027,511.79134368896484
2028,513.24853515625
2029,515.2331314086914
2030,516.6882247924805
2031,518.6746520996094
2032,520.1142578125
2033,522.1142578125
