Total Objects,Memory Usage (MB)
4,44.11170196533203
5,47.534820556640625
6,50.097991943359375
7,52.08232116699219
8,54.64550018310547
9,56.9853515625
10,58.9853515625
11,22.682594299316406
12,24.683395385742188
13,26.690284729003906
14,28.8857421875
15,32.705108642578125
16,34.68267822265625
17,36.8857421875
18,39.785064697265625
