Total Objects,Memory Usage (MB)
456,156.78883361816406
457,122.09105682373047
458,124.08855438232422
459,126.0885238647461
460,128.0885238647461
461,130.08853912353516
462,132.0885467529297
463,134.09439086914062
464,136.88420867919922
465,138.8840789794922
466,140.88507080078125
467,142.8978729248047
468,144.88410186767578
469,146.88412475585938
470,148.88414764404297
471,150.88414764404297
472,152.88408660888672
473,154.88416290283203
474,157.291015625
475,159.291015625
476,161.291015625
477,129.29541015625
478,131.29541015625
479,134.09386444091797
480,136.0939178466797
481,138.10758209228516
482,140.09386444091797
483,142.0938720703125
484,144.10948181152344
485,146.09387969970703
486,148.0938720703125
487,150.1075439453125
488,152.89231872558594
489,154.890380859375
490,156.8904037475586
491,158.89048767089844
492,160.89055633544922
493,162.89044952392578
494,133.14356994628906
495,135.13921356201172
496,137.7021484375
497,139.7021484375
498,141.7021484375
499,143.7021484375
500,145.7021484375
501,147.7021484375
502,149.7021484375
503,152.42154693603516
504,154.4215316772461
505,156.42160034179688
506,158.42150115966797
507,160.42149353027344
508,162.42150115966797
509,135.7977752685547
510,137.79528045654297
511,140.43326568603516
512,142.43324279785156
513,144.43911743164062
514,146.43324279785156
515,148.43321990966797
516,150.4332275390625
517,152.44692993164062
518,154.43321990966797
519,157.07119750976562
520,159.0849151611328
521,161.0789794921875
522,163.07120513916016
523,165.07707977294922
524,139.77313995361328
525,141.7568817138672
526,143.96072387695312
527,145.96072387695312
528,147.96267700195312
529,150.56070709228516
530,152.56072998046875
531,154.560791015625
532,156.56070709228516
533,158.56167602539062
534,160.5665740966797
535,162.56070709228516
536,141.4580535888672
537,143.46176147460938
538,145.4710235595703
539,147.45541381835938
540,149.45543670654297
541,151.47103118896484
542,153.4554443359375
543,156.0137176513672
544,158.03162384033203
545,160.02953338623047
546,162.0217742919922
547,164.01385498046875
548,166.01387786865234
549,145.419921875
550,147.419921875
551,149.419921875
552,151.419921875
553,153.419921875
554,155.94036865234375
555,157.94037628173828
556,159.9404296875
557,161.94036865234375
558,163.94036865234375
559,165.94060516357422
560,146.76668548583984
561,149.2426986694336
562,151.24273681640625
563,153.24268341064453
564,155.24266052246094
565,157.2428970336914
566,159.25833892822266
567,161.72117614746094
568,163.72142791748047
569,165.73709106445312
570,149.84891510009766
571,151.84603118896484
572,153.84606170654297
573,155.84593200683594
574,157.85369873046875
575,159.8595962524414
576,162.2487030029297
577,164.2487030029297
578,166.2487030029297
579,168.24475860595703
580,152.54205322265625
581,154.94281005859375
582,156.94283294677734
