Total Objects,Memory Usage (MB)
1343,359.8271484375
1344,360.8251953125
1345,362.8251953125
1346,363.8271484375
1347,365.8271484375
1348,367.8271484375
1349,368.8251953125
1350,370.8251953125
1351,309.9347381591797
1352,311.9296875
1353,312.927734375
1354,314.927734375
1355,316.927734375
1356,317.9296875
1357,319.9296875
1358,320.927734375
1359,322.927734375
1360,323.94337463378906
1361,325.94337463378906
1362,327.9296875
1363,328.927734375
1364,330.927734375
1365,331.9296875
1366,333.9296875
1367,335.93556213378906
1368,336.927734375
1369,338.927734375
1370,339.9296875
1371,341.93556213378906
1372,342.927734375
1373,344.927734375
1374,346.927734375
1375,347.9296875
1376,349.9296875
1377,350.927734375
1378,352.927734375
1379,353.9296875
1380,355.9296875
1381,357.9296875
1382,358.927734375
1383,360.927734375
1384,361.9296875
1385,363.9296875
1386,364.927734375
1387,366.927734375
1388,368.927734375
1389,369.9296875
1390,371.9296875
1391,372.927734375
1392,317.65478515625
1393,319.65478515625
1394,320.65673828125
1395,322.65673828125
1396,323.65478515625
1397,325.65478515625
1398,326.65673828125
1399,328.65673828125
1400,330.66261291503906
1401,331.65478515625
1402,333.65478515625
1403,334.65673828125
1404,336.66261291503906
1405,337.65478515625
1406,339.65478515625
1407,341.65478515625
1408,342.65673828125
1409,344.65673828125
1410,345.65478515625
1411,347.65478515625
1412,348.65673828125
1413,350.65673828125
1414,352.65673828125
1415,353.65478515625
1416,355.65478515625
1417,356.65673828125
1418,358.65673828125
1419,359.65478515625
1420,361.65478515625
1421,363.65478515625
1422,364.65673828125
1423,366.65673828125
1424,367.65478515625
1425,369.65478515625
1426,371.65478515625
1427,372.66261291503906
1428,374.65673828125
1429,375.65478515625
1430,323.810546875
1431,324.812744140625
1432,326.8125
1433,328.8125
1434,329.810546875
1435,331.810546875
1436,332.8125
1437,334.8125
1438,335.810546875
1439,337.810546875
1440,339.810546875
1441,340.8125
1442,342.8125
1443,343.810546875
1444,345.810546875
1445,346.8125
1446,348.8125
1447,350.8125
1448,351.810546875
1449,353.810546875
1450,354.8125
1451,356.8125
1452,357.810546875
1453,359.810546875
1454,361.810546875
1455,362.81837463378906
1456,364.8125
1457,365.810546875
1458,367.810546875
1459,368.8125
1460,370.8125
1461,372.8125
1462,373.810546875
1463,375.810546875
1464,327.4528045654297
1465,329.44775390625
1466,331.44775390625
1467,332.44580078125
1468,334.44580078125
1469,335.44775390625
1470,337.44775390625
1471,338.44580078125
1472,340.44580078125
1473,342.44580078125
1474,343.46144104003906
1475,345.44775390625
1476,346.44580078125
1477,348.44580078125
1478,349.44775390625
1479,351.44775390625
1480,353.44776916503906
1481,354.44580078125
1482,356.44580078125
1483,357.44775390625
1484,359.44775390625
1485,360.44580078125
1486,362.44580078125
1487,364.44580078125
1488,365.44775390625
1489,367.44775390625
1490,368.44580078125
1491,370.44580078125
1492,371.44775390625
1493,373.44775390625
1494,375.44775390625
1495,376.44580078125
1496,334.14892578125
1497,335.1489944458008
1498,337.1489944458008
1499,338.1471481323242
1500,340.1471862792969
1501,342.14710998535156
1502,343.14900970458984
1503,345.14900970458984
1504,346.1471252441406
1505,348.1471405029297
1506,350.14892578125
1507,351.1548614501953
1508,353.1490478515625
1509,354.1471710205078
1510,356.14892578125
1511,357.14900970458984
1512,359.1489944458008
1513,361.15486907958984
1514,362.14892578125
1515,364.14717864990234
1516,365.1490478515625
1517,367.16271209716797
1518,368.14892578125
1519,370.14710998535156
1520,372.14892578125
1521,373.1489944458008
1522,375.14923095703125
1523,376.1473922729492
1524,378.14713287353516
1525,338.89473724365234
1526,339.9636459350586
1527,341.9636764526367
1528,342.8819122314453
1529,344.8828887939453
1530,345.9636459350586
1531,347.96388244628906
1532,349.04345703125
1533,350.8975067138672
1534,352.8819274902344
1535,353.96952056884766
1536,355.9636459350586
1537,357.04345703125
1538,358.8819046020508
1539,360.8818893432617
1540,361.9636459350586
1541,363.96366119384766
1542,364.88189697265625
1543,366.8877868652344
1544,367.9636917114258
1545,369.9636764526367
1546,371.9636459350586
1547,372.8818817138672
1548,374.88194274902344
1549,375.9636459350586
1550,377.96459197998047
1551,379.04345703125
1552,342.689453125
1553,344.67855072021484
1554,345.84039306640625
1555,347.84256744384766
1556,349.00030517578125
1557,350.6805191040039
1558,352.6785583496094
1559,353.84041595458984
1560,355.84039306640625
1561,357.00030517578125
1562,358.6922149658203
1563,360.68634033203125
1564,361.8404235839844
1565,363.8462677001953
1566,364.68441009521484
1567,366.69417572021484
1568,367.84039306640625
1569,369.85411071777344
1570,371.00030517578125
1571,372.6785430908203
1572,374.6786422729492
1573,375.8540725708008
1574,377.8404235839844
1575,379.00030517578125
1576,380.67852783203125
1577,345.78829193115234
1578,346.9453430175781
1579,348.94532775878906
1580,349.78334045410156
1581,351.79693603515625
1582,352.9453430175781
1583,354.94532012939453
1584,356.10546875
1585,357.7832336425781
1586,359.7832717895508
1587,360.9511947631836
1588,362.9462890625
1589,364.10546875
1590,365.79102325439453
1591,367.7969512939453
1592,368.9590377807617
1593,370.945556640625
1594,372.10546875
1595,373.79698944091797
1596,375.79150390625
1597,376.94535064697266
1598,378.9511947631836
1599,379.7891082763672
1600,349.6510467529297
1601,351.6537857055664
1602,352.94144439697266
1603,354.20751953125
1604,356.20751953125
1605,357.6540222167969
1606,358.92772674560547
1607,360.927734375
1608,362.20751953125
1609,363.64601135253906
1610,365.64610290527344
1611,366.927734375
1612,368.92784118652344
1613,370.20751953125
1614,371.6597213745117
1615,373.64652252197266
1616,374.9277877807617
1617,376.20751953125
1618,378.20751953125
1619,379.64612579345703
1620,380.93360137939453
1621,352.5052032470703
1622,353.822265625
1623,355.822265625
1624,357.1951599121094
1625,358.50269317626953
1626,360.50267791748047
1627,361.822265625
1628,363.19488525390625
1629,365.1811218261719
1630,366.50267028808594
1631,368.50267028808594
1632,369.822265625
1633,371.1811828613281
1634,373.1811294555664
1635,374.50270080566406
1636,375.822265625
1637,377.822265625
1638,379.19678497314453
1639,380.50269317626953
1640,382.5027847290039
1641,383.822265625
1642,356.8445739746094
1643,358.18980407714844
1644,359.54894256591797
1645,361.5488967895508
1646,362.8577194213867
1647,364.2032928466797
1648,366.1879119873047
1649,367.54901123046875
1650,368.9081726074219
1651,370.8265686035156
1652,372.1876754760742
1653,374.1955032348633
1654,375.54908752441406
1655,376.82666015625
1656,378.8264923095703
1657,380.1876525878906
1658,381.5489044189453
1659,383.54893493652344
1660,384.82653045654297
1661,359.4701690673828
1662,360.84119415283203
1663,362.2421340942383
1664,364.2479782104492
1665,365.45985412597656
1666,366.84803771972656
1667,368.84022521972656
1668,370.25582122802734
1669,371.64202880859375
1670,373.4405288696289
1671,374.8426284790039
1672,376.84022521972656
1673,378.2421340942383
1674,379.43849182128906
1675,381.4384765625
1676,382.85585021972656
1677,360.0592956542969
1678,362.0567626953125
1679,363.17478942871094
1680,365.1878662109375
1681,366.61595916748047
1682,368.05680084228516
1683,369.49609375
1684,371.18994903564453
1685,373.1742706298828
1686,374.61548614501953
1687,376.0567855834961
1688,377.49609375
1689,379.1743392944336
1690,380.65030670166016
1691,382.629150390625
1692,384.05687713623047
1693,385.49609375
1694,363.91117095947266
1695,365.3903503417969
1696,366.8716049194336
1697,368.8793716430664
1698,370.35107421875
1699,371.9166030883789
1700,373.39017486572266
1701,374.8725128173828
1702,376.35107421875
1703,377.9087142944336
1704,379.91646575927734
1705,381.39012908935547
1706,382.87156677246094
1707,384.35107421875
1708,385.90869140625
1709,366.05670166015625
1710,368.0618591308594
1711,369.5754165649414
1712,371.01168060302734
1713,372.5385971069336
1714,374.06976318359375
1715,375.5754699707031
1716,377.0947265625
1717,379.0193328857422
1718,380.54837799072266
1719,382.05430603027344
1720,383.5754699707031
1721,385.0115051269531
1722,386.5348663330078
1723,368.55667877197266
1724,370.10738372802734
1725,371.6629333496094
1726,372.97901916503906
1727,374.5538787841797
1728,376.10157012939453
1729,378.1015167236328
1730,379.66869354248047
1731,380.99261474609375
1732,382.54024505615234
1733,384.10166931152344
1734,385.6628112792969
1735,387.22217559814453
1736,370.83985900878906
1737,372.43260955810547
1738,374.04810333251953
1739,375.6345901489258
1740,377.2337646484375
1741,378.8370895385742
1742,380.43245697021484
1743,382.03350830078125
1744,383.6404571533203
1745,385.2337646484375
1746,386.83924865722656
1747,388.03370666503906
1748,371.41678619384766
1749,373.0133743286133
1750,374.61905670166016
1751,376.2123718261719
1752,377.81907653808594
1753,379.4162063598633
1754,381.0133743286133
1755,382.62762451171875
1756,384.2279968261719
1757,385.8132781982422
1758,387.41426849365234
1759,389.0133743286133
1760,374.11670684814453
1761,375.7412567138672
1762,377.3823699951172
1763,379.02342987060547
1764,380.4746627807617
1765,382.10025787353516
1766,383.7490768432617
1767,385.0234375
1768,386.66259765625
1769,388.4727554321289
1770,389.75699615478516
1771,374.90795135498047
1772,376.5341339111328
1773,377.9723587036133
1774,379.6538391113281
1775,381.26507568359375
1776,382.8920593261719
1777,384.53409576416016
1778,385.99585723876953
1779,387.62073516845703
1780,389.2495880126953
1781,390.8995132446289
1782,392.17454528808594
1783,377.7941589355469
1784,379.4335479736328
1785,380.73219299316406
1786,382.3577423095703
1787,383.9973449707031
1788,385.44891357421875
1789,387.1039733886719
1790,388.7298889160156
1791,390.35780334472656
1792,391.8385772705078
1793,393.44869232177734
1794,378.8202819824219
1795,380.4593200683594
1796,382.10608673095703
1797,383.55724334716797
1798,385.1764450073242
1799,386.82530975341797
1800,388.11395263671875
1801,389.73963165283203
1802,391.5488739013672
1803,392.8333435058594
1804,394.47252655029297
1805,379.93153381347656
1806,381.36698150634766
1807,383.0122528076172
1808,384.65362548828125
1809,386.2874221801758
1810,387.9285583496094
1811,389.3865203857422
1812,391.00659942626953
1813,392.64806365966797
1814,394.2872848510742
1815,395.5679473876953
1816,397.36322021484375
1817,382.57596588134766
1818,383.8715515136719
1819,385.4972457885742
1820,387.1365966796875
1821,388.5813522338867
1822,390.25174713134766
1823,391.8774642944336
1824,393.49735260009766
1825,394.9399719238281
1826,396.60362243652344
1827,398.21488189697266
1828,383.63714599609375
1829,385.28905487060547
1830,386.73992919921875
1831,388.3519515991211
1832,390.0008087158203
1833,391.2890319824219
1834,392.9145965576172
1835,394.7404098510742
1836,396.0088195800781
1837,397.6634979248047
1838,399.2753448486328
1839,400.72640228271484
1840,386.22344970703125
1841,387.87176513671875
1842,389.49730682373047
1843,391.13842010498047
1844,392.58948516845703
1845,394.2286911010742
1846,395.85717010498047
1847,397.49732971191406
1848,398.777587890625
1849,400.57401275634766
1850,402.2229232788086
1851,387.13172149658203
1852,388.7644348144531
1853,390.4035339355469
1854,391.84906005859375
1855,393.49791717529297
1856,395.1234359741211
1857,396.764404296875
1858,398.22357177734375
1859,399.85494232177734
1860,401.48231506347656
1861,403.1312026977539
1862,404.4035339355469
1863,390.01780700683594
1864,391.65818786621094
1865,393.29725646972656
1866,394.5792770385742
1867,396.21829986572266
1868,398.01505279541016
1869,399.29724884033203
1870,400.9403381347656
1871,402.5792465209961
1872,404.02320861816406
1873,405.65613555908203
1874,391.0491409301758
1875,392.6873474121094
1876,394.32813262939453
1877,395.7641067504883
1878,397.40745544433594
1879,399.04642486572266
1880,400.3418502807617
1881,401.9671936035156
1882,403.7662887573242
1883,405.0698471069336
1884,406.7008056640625
1885,392.20536041259766
1886,393.64917755126953
1887,395.28763580322266
1888,396.9286575317383
1889,398.56207275390625
1890,400.2028350830078
1891,401.66229248046875
1892,403.2820816040039
1893,404.92305755615234
1894,406.56188201904297
1895,407.8418731689453
1896,409.64137268066406
1897,395.02144622802734
1898,396.31663513183594
1899,397.94212341308594
1900,399.5812683105469
1901,401.04247283935547
1902,402.7049865722656
1903,404.31475830078125
1904,405.942138671875
1905,407.38555908203125
1906,409.0491180419922
1907,410.6601333618164
1908,396.04014587402344
1909,397.6840591430664
1910,399.13549041748047
1911,400.7550582885742
1912,402.40382385253906
1913,403.6918716430664
1914,405.31732177734375
1915,407.1436004638672
1916,408.41178131103516
1917,410.0527114868164
1918,411.67818450927734
1919,413.1297607421875
1920,398.5970001220703
1921,400.2296676635742
1922,399.8551559448242
1923,401.4961471557617
1924,402.94734954833984
1925,404.5867004394531
1926,406.2139358520508
1927,407.8550109863281
1928,409.1352844238281
1929,410.93186950683594
1930,412.57286071777344
1931,413.87667083740234
1932,415.4961624145508
1933,417.1352844238281
1934,418.58080291748047
1935,420.22962188720703
1936,421.8550109863281
1937,398.75318908691406
1938,400.1904296875
1939,401.86744689941406
1940,403.3090133666992
1941,404.75069427490234
1942,406.7506561279297
1943,407.8673553466797
1944,409.87513732910156
1945,411.3089904785156
1946,412.7506790161133
1947,414.1904296875
1948,415.88297271728516
1949,417.31111907958984
1950,419.31681060791016
1951,420.7506637573242
1952,422.1904296875
1953,423.86731719970703
1954,425.32518768310547
1955,396.6772918701172
1956,398.6745376586914
1957,399.79170989990234
1958,401.8304138183594
1959,403.2329635620117
1960,404.6882553100586
1961,406.1142578125
1962,407.79139709472656
1963,409.2330093383789
1964,411.2543487548828
1965,412.6747741699219
1966,414.1142578125
1967,415.7922058105469
1968,417.23291778564453
1969,418.67456817626953
1970,420.67456817626953
1971,421.79126739501953
1972,423.8050231933594
1973,425.23290252685547
1974,426.67459869384766
1975,428.1142578125
1976,429.80513763427734
1977,431.2331237792969
1978,433.2387390136719
1979,434.6746368408203
1980,436.1142578125
1981,437.7913055419922
1982,439.24654388427734
1983,440.68846130371094
1984,442.67456817626953
1985,444.1142578125
1986,445.7912368774414
1987,447.23291015625
1988,448.67454528808594
1989,450.6745376586914
1990,451.7913131713867
1991,453.7991027832031
1992,455.2329330444336
1993,456.6745910644531
1994,458.1142578125
1995,459.8069152832031
1996,461.2350387573242
1997,463.24073028564453
1998,464.6745376586914
1999,466.1142578125
2000,467.7912902832031
2001,469.24910736083984
2002,470.67476654052734
2003,472.68041229248047
2004,473.7973327636719
2005,475.81471252441406
2006,477.2328643798828
2007,478.6745376586914
2008,480.1142578125
2009,481.79125213623047
2010,483.2328643798828
2011,485.2328796386719
2012,486.67456817626953
2013,488.1142578125
2014,489.7912902832031
2015,491.23290252685547
2016,492.67454528808594
2017,494.674560546875
2018,495.7914505004883
