Total Objects,Memory Usage (MB)
2049,423.33447265625
2050,425.33447265625
2051,427.33447265625
2052,428.33642578125
2053,430.33642578125
2054,432.33642578125
2055,434.33642578125
2056,435.33447265625
2057,437.33447265625
2058,439.33447265625
2059,441.33447265625
2060,442.33642578125
2061,444.33642578125
2062,446.35011291503906
2063,448.33642578125
