Total Objects,Memory Usage (MB)
2019,497.79711151123047
2020,499.8070373535156
2021,501.23289489746094
2022,503.2328643798828
2023,504.6745376586914
2024,506.67454528808594
2025,508.1142578125
2026,509.7971878051758
2027,511.79134368896484
2028,513.8068618774414
2029,515.2331314086914
2030,517.2465438842773
2031,518.6746520996094
2032,520.6745376586914
2033,522.1142578125
