Total Objects,Memory Usage (MB)
2034,523.8049087524414
2035,525.7973022460938
2036,527.2331008911133
2037,529.2329864501953
2038,530.6882553100586
2039,532.6748962402344
2040,534.1142578125
2041,535.8126907348633
2042,537.7912521362305
2043,539.8146514892578
2044,541.2328948974609
2045,543.2329025268555
2046,544.6747741699219
2047,420.3490524291992
2048,421.33447265625
