Total Objects,Memory Usage (MB)
130,51.765541076660156
131,53.76545715332031
132,55.76551818847656
133,58.41548156738281
134,60.41548156738281
135,62.41548156738281
136,64.41548156738281
137,66.41548156738281
138,68.41548156738281
139,71.09146881103516
140,73.09149169921875
141,75.10516357421875
142,77.09147644042969
143,79.09149932861328
144,52.06983947753906
145,54.68144989013672
146,56.68126678466797
147,58.689056396484375
148,60.68126678466797
149,62.681312561035156
150,64.68122863769531
151,67.31694030761719
152,69.33268737792969
153,71.34292602539062
154,73.32463073730469
155,75.31685638427734
156,77.31685638427734
157,79.31693267822266
158,55.60417938232422
159,57.589332580566406
160,59.59025573730469
161,61.589317321777344
162,63.58954620361328
163,65.58930969238281
164,68.18597412109375
165,70.19965362548828
166,72.18606567382812
167,74.1860122680664
168,76.19378662109375
169,78.18600463867188
170,80.78272247314453
171,82.78269958496094
172,59.9163818359375
173,61.90912628173828
174,64.22708129882812
175,66.22708129882812
176,68.22708129882812
177,70.22708129882812
178,72.78644561767578
179,74.78656005859375
180,76.78645324707031
181,78.78645324707031
182,80.78650665283203
183,61.34886169433594
184,58.947181701660156
185,61.015380859375
186,63.16343688964844
187,65.24066925048828
188,67.35174560546875
189,69.51244354248047
190,71.5762710571289
191,73.68728637695312
192,75.87853240966797
193,77.9895248413086
194,80.07229614257812
195,82.19464111328125
196,62.48265075683594
197,64.47936248779297
198,66.47936248779297
199,68.47937774658203
200,70.4852294921875
201,72.95683288574219
202,74.95680236816406
203,76.95677947998047
204,78.95677947998047
205,81.4342041015625
206,83.4342041015625
207,85.43424224853516
208,66.3764877319336
209,65.29084014892578
210,67.42389678955078
211,69.5115737915039
212,71.6530990600586
213,73.76567840576172
214,75.84634399414062
215,77.9660873413086
216,80.04527282714844
217,82.20479583740234
218,67.00469970703125
219,69.37381744384766
220,71.36036682128906
221,73.36013793945312
222,75.73181915283203
223,77.72398376464844
224,79.7364730834961
225,81.73377990722656
226,84.07626342773438
227,86.07636260986328
228,70.10344696044922
229,68.84510040283203
230,70.96296691894531
231,73.02439880371094
232,75.1922836303711
233,77.28728485107422
234,79.40736389160156
235,81.4870376586914
236,83.56680297851562
237,85.72592163085938
238,87.81980895996094
239,89.88634490966797
240,92.05180358886719
241,72.27605438232422
242,74.25984191894531
243,76.7427978515625
244,78.74258422851562
245,80.75241088867188
246,82.74473571777344
247,84.75041198730469
248,87.21356964111328
249,89.21359252929688
250,91.213623046875
251,93.22373962402344
252,95.227294921875
253,76.1796875
254,78.65931701660156
255,80.6593246459961
256,82.65936279296875
257,84.65931701660156
258,86.65930938720703
259,89.13699340820312
260,91.1370849609375
261,93.13704681396484
262,77.54275512695312
263,79.53662872314453
264,81.53431701660156
265,83.54988098144531
266,85.53422546386719
267,87.93289947509766
268,89.94686889648438
269,91.94046783447266
270,94.33267974853516
271,78.85711669921875
272,80.85458374023438
273,82.85459899902344
274,84.8546371459961
275,87.2505874633789
276,89.25041961669922
277,91.25821685791016
278,93.25045776367188
279,95.65233612060547
280,81.53471374511719
281,83.53457641601562
282,85.90478515625
283,87.88931274414062
284,89.90528869628906
285,91.88923645019531
286,94.24674987792969
287,83.46459197998047
288,82.32828521728516
289,84.38773345947266
290,86.48932647705078
291,88.6112060546875
292,90.77224731445312
293,92.85193634033203
294,94.94913482666016
295,97.01103210449219
296,99.17002868652344
297,101.26798248291016
298,103.42301177978516
299,105.5079574584961
300,107.5757827758789
301,109.6787338256836
302,111.78181457519531
303,86.8631820678711
304,88.85810089111328
305,90.85041809082031
306,92.85042572021484
307,94.86405944824219
308,97.17951965332031
309,99.17951965332031
310,101.17951965332031
311,103.7377700805664
312,105.73776245117188
313,107.73797607421875
314,109.73773956298828
315,111.73773956298828
316,88.8379898071289
317,90.82960510253906
318,93.38674926757812
319,95.40031433105469
320,97.38664245605469
321,99.3925552368164
322,101.39444732666016
323,103.39250946044922
324,105.94401550292969
325,107.95941925048828
326,109.95785522460938
327,111.94464874267578
328,113.95929718017578
329,92.21653747558594
330,94.53955078125
331,96.53955078125
332,98.53955078125
333,101.09923553466797
334,103.10094451904297
335,105.1126937866211
336,107.0989990234375
337,109.09903717041016
338,111.65845489501953
339,113.67030334472656
340,94.46852111816406
341,96.45233154296875
342,98.92972564697266
343,100.92987823486328
344,102.9300765991211
345,104.92982482910156
346,106.9384765625
347,108.94530487060547
348,111.40784454345703
349,113.40753173828125
350,115.42290496826172
351,98.165771484375
352,100.165771484375
353,102.165771484375
354,104.6057357788086
355,106.60585021972656
356,108.60579681396484
357,110.6059799194336
358,112.60574340820312
359,115.04388427734375
360,98.84181213378906
361,100.82371520996094
362,102.83734893798828
363,105.22203826904297
364,107.22248840332031
365,109.22791290283203
366,111.2376708984375
367,113.63640594482422
368,115.62846374511719
369,101.40402221679688
370,103.7760009765625
371,105.76618194580078
372,107.75292205810547
373,109.76016235351562
374,111.95700073242188
375,113.95700073242188
376,102.04154968261719
377,104.03902435302734
378,106.03913879394531
379,108.35823059082031
380,110.35798645019531
381,112.35801696777344
382,114.36013793945312
383,104.12313842773438
384,106.10707092285156
385,108.38568878173828
386,110.40113830566406
387,112.41702270507812
388,114.66426086425781
